date_collected,product_itemid,shopid,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,product_total_rating,stock,units_sold,shop_location
7/6/2021,8058120397,360379308,Chiffon Short-Sleeve Fashion Off-Shoulder Korean Style Slim Fit Top Cute Tops,422,249,249,41,No Brand,51,1,3180,5,4778,3,Mainland China
7/6/2021,9711860168,64360491,korean fashion cotton blouse knitted top shortsleeve,250,150,150,40,No Brand,20,16,611,4.94,118,29,"Pasay City, Metro Manila"
7/6/2021,3440192170,32632247,Korean fashion Sexy clavicle v collar knit Short paragraph  top,499,155,155,69,No Brand,426,123,1293,4.83,19,231,"Binondo, Metro Manila"
7/6/2021,7919342724,1083822,NKD Korean Fashion Erich Basic Daily Polo Tie Top 1104,300,135,138,55,No Brand,4663,3840,17425,4.89,20385,10596,"Taytay, Rizal"
7/6/2021,7141925528,64360491,korean fashion knitted blouse top shortsleeve,350,199,199,43,No Brand,405,342,2405,4.78,194,742,"Pasay City, Metro Manila"
7/6/2021,8919584529,39898577,Classic Knitted Blouse Korean Top Short Sleeves,188,149,149,21,No Brand,250,68,3350,4.93,31,150,"San Nicolas, Metro Manila"
7/6/2021,11202095867,64360491,korean fashion cotton Round neck blouse top shortsleeve,280,230,230,18,No Brand,34,19,1327,5,292,47,"Pasay City, Metro Manila"
7/6/2021,8858747915,449754824,【BTG】Design Niche Short Short-sleeved T-shirt Female Summer Loose Korean Ins High Waist Top,380,190,190,50,No Brand,71,4,2429,5,4988,9,Mainland China
7/6/2021,8540273732,291022738,square neck tops blouse plain semi crop tops Korean fashion slim fit free size,150,58,58,61,No Brand,12,13,504,3.85,1924,63,"Paranaque City, Metro Manila"
7/6/2021,6960070604,64360491,korean fashion knitted blouse knitted top shortsleeve,300,150,150,50,No Brand,33,39,584,5,212,81,"Pasay City, Metro Manila"
7/6/2021,2538456294,55748694,SS Korean Fashion Peplum Top Blouse Short Sleeve Tops Crop Top,150,59,65,61,No Brand,10754,16200,66155,4.63,2537,54638,"Taytay, Rizal"
7/6/2021,8844451033,419928844,Summer plus size printed mother's blouse women tops,540,297,297,45,No Brand,5,0,288,0,952,3,Mainland China
7/6/2021,3192069037,10377223,R&O Korean Style Cotton Spandex Casual Fit Tees Short Sleeve Top,199,73,73,63,No Brand,1513,1290,67538,4.95,434,3098,"Pasay City, Metro Manila"
7/6/2021,9644104012,49814692,C&M Women Korean Style Summer Round Neck Daisy Printed Single Breasted Loose Bubble Sleeve Tops,780,398,398,49,No Brand,999,17,7485,4.65,2948,42,Mainland China
7/6/2021,4940886722,55748694,SS Lettuce Blouse Top Basic Crop Top Korean Fashion Women Tops,100,45,55,55,No Brand,10812,17532,72653,4.75,15470,56406,"Taytay, Rizal"
7/6/2021,7149904454,50582861,DIRECT SUPPLIER Fashion Cindy Printed Ribbon Sleeves Basic Top 1136,150,58,58,61,No Brand,464,1078,11481,4.93,89470,4239,"Taytay, Rizal"
7/6/2021,4692962844,64360491,korean fashion knitted Round neck blouse top short sleeves,300,250,250,17,No Brand,12,8,854,4.86,352,27,"Pasay City, Metro Manila"
7/6/2021,2503296036,126018720,【COD ✔️ Ready Stock】Women korean top Dot Print Elegant Chiffon Blouse Crop top Tops,465,89,229,81,No Brand,5483,1425,15367,4.73,4413,3956,Mainland China
7/6/2021,8545953626,11187885,square neck knitted women top blouse shirt rib knit korean bangkok fashuon short sleeves sexy B011,199,79,79,60,No Brand,809,110,19353,4.75,290,256,"Caloocan City, Metro Manila"
7/6/2021,5491979896,420881087,Blouse Plus Size Silk Women's Floral Printed Short-sleeved T-shirt Round Neck Korean Blouse Tops,446,223,223,50,No Brand,5,1,472,0,5993,1,Mainland China
7/6/2021,3169144095,64360491,korean fashion Stripe knitted blouse knitted top shortsleeve,300,188,188,37,No Brand,100,28,727,4.96,40,60,"Pasay City, Metro Manila"
7/6/2021,4840459112,55748694,SS Korean Basic Blouse Top Women Short Sleeve Tops Fits Small to Semi-Large,100,49,52,51,No Brand,11751,12977,57712,4.74,12768,40965,"Taytay, Rizal"
7/6/2021,8724965356,390661481,【COD】[Double-layer Anti-permeability] Chiffon Shirt New Korean Loose Flared Sleeve Women's Sweet Chiffon Shirt Shirt,716,322,322,55,No Brand,85,16,1378,4.62,8024,36,Mainland China
7/6/2021,6866686015,341350505,[Real Photo] Xiaoran Shirt Korean women 2021 Summer New Chic All-match Temperament Suit Collar Chiffon Short-sleeved Top,541,289,289,47,No Brand,611,21,2431,4.76,2950,44,Mainland China
7/6/2021,3440427470,43841660,UFW #19819 & #8208 Korean Knitted Top Short Sleeves,198,198,198,38,No Brand,2273,659,6006,4.85,606,1864,"Tondo I / Ii, Metro Manila"
7/6/2021,8418186470,64360491,korean fashion knitted blouse knitted top shortsleeve,300,99,99,67,No Brand,69,109,6356,4.97,269,279,"Pasay City, Metro Manila"
7/6/2021,7286017048,390661481,【COD】Striped Top New Korean Version of The Ins Letters Loose Short-sleeved T-shirt Women,650,292,292,55,No Brand,22,2,683,5,1194,5,Mainland China
7/6/2021,8744333276,420881087,"Blouse Tops Women Summer Korean Style Lace Printed Blouse, Round Neck Tops",665,332,332,50,No Brand,115,13,2451,4.92,9958,25,Mainland China
7/6/2021,9451903754,64360491,korean fashion knitted strip blouse top shortsleeve,255,199,199,22,No Brand,30,20,831,4.85,155,89,"Pasay City, Metro Manila"
7/6/2021,9832998138,341350505,[Real Photo] 2021 New Women's Korean Round Neck Short sleeve T-shirt  Tight-fitting Bottoming Sweater All-match Short Top,457,249,249,46,No Brand,538,11,3811,4.91,974,19,Mainland China
7/6/2021,8964911458,360379308,Chiffon Shirt Ruffles Square Neck Pearl Versatile Slim Top Sweet Tops,359,269,269,25,No Brand,164,16,8775,4.71,2627,34,Mainland China
7/6/2021,5141028714,40841188,Xiaozhainv Womens Short Knitted Affordable Koreanfashion Crop Top Freeshipping,345,189,209,45,No Brand,5273,1060,5482,4.86,5271,2310,Mainland China
7/6/2021,8061220194,64360491,korean fashion knitted Round neck blouse top short sleeves,300,250,250,17,No Brand,32,19,1571,4.89,337,102,"Pasay City, Metro Manila"
7/6/2021,1425767854,20446518,Yc Korean Cotton off shoulder Tops short sleeve Top,240,192,192,20,No Brand,31,12,46,4.17,62,26,"Binondo, Metro Manila"
7/6/2021,8673960053,419236946,Women Summer Retro Style Elegant Lady Loose Satin Silk Basic Deep V-neck Top Blouse Soft Touch,698,245,245,65,No Brand,8,0,208,0,626,0,Mainland China
7/6/2021,8216884103,264590394,Claire Korean Blouse Tie  Top 11158#,199,65,65,67,No Brand,647,280,3467,4.89,64,797,"Taytay, Rizal"
7/6/2021,9312209380,130651949,7-color Korean version elegant retro Polo knit V-neck slim short open navel Short Sleeve T-Shirt Top,200,149,169,26,No Brand,1161,295,9943,4.88,459,670,"San Nicolas, Metro Manila"
7/6/2021,6735517648,36222507,Korean Knitted Short sleeve Blouse  casual blouse  trendy blouse classic fashion tops,,165,165,0,No Brand,336,150,343,4.89,13460,353,"Pasay City, Metro Manila"
7/6/2021,10406052237,449754824,【BTG】Short T-shirt Women's New V-neck Korean Style Wild Slim Slim High Waist Top,337,168,168,50,No Brand,50,0,2261,0,10989,4,Mainland China
7/6/2021,7986379384,40841188,Xiaozhainv Korean 2021 New Short-sleeved Fashion All-match Knitted Cardigan Top,470,306,306,35,No Brand,120,3,1581,5,2983,7,Mainland China
7/6/2021,10310304915,130651949,Women Korean Style Summer Round Neck Daisy Printed Single Breasted Loose Bubble Sleeve Tops,200,149,149,26,No Brand,29,6,1112,4.83,28,7,"San Nicolas, Metro Manila"
7/6/2021,3558337241,64360491,korean fashion knitted blouse knitted top shortsleeve,150,99,99,34,No Brand,12,35,1027,4.94,338,63,"Pasay City, Metro Manila"
7/6/2021,6146518323,49814692,C&M Short Sleeve Button Front Top,451,279,279,38,No Brand,6873,1276,7931,4.88,848,2545,Mainland China
7/6/2021,8805535603,136491290,W[]-Women’s Fashion Puff Sleeve Pullover Tops Korean Solid Color Lace-Up Exposed Navel T-shirt,609,384,609,37,No Brand,252,10,823,4.6,70,14,Mainland China
7/6/2021,10002090159,64360491,korean fashion cotton Round neck blouse top shortsleeve,280,230,230,18,No Brand,28,25,1468,4.92,274,70,"Pasay City, Metro Manila"
7/6/2021,10409358009,456337069,Woman t-shirts harajuku dragon kpop ropa mujer y2k tops korean style oversized t shirt clothes aesth,299,99,99,67,No Brand,15,1,401,5,24,4,"Quezon City, Metro Manila"
7/6/2021,4182145257,390661481,【COD】Chiffon Shirt Women Korean Fashion Summer Short-sleeved V-neck Temperament Blouse,774,348,348,55,No Brand,100,19,3737,4.68,4120,81,Mainland China
7/6/2021,4011655583,52679673,Women Korean Slim Solid Color Knitting Top Round Neck Basic Knit Short Sleeve Blouse,80,59,59,26,No Brand,11,10,201,4.9,7956,44,"Taytay, Rizal"
7/6/2021,6238700381,64360491,korean fashion knitted blouse  knitted top shortsleeve,350,150,150,57,No Brand,49,87,540,4.95,640,152,"Pasay City, Metro Manila"
7/6/2021,4040786438,280520761,2021 Women Shirt Korean Bubble Sleeve French Square Collar Summer Show Claviclen Daisy Embroidered Short Top Ruffle Bottom,460,293,293,36,No Brand,1867,165,5991,4.8,9963,316,Mainland China
7/6/2021,8726274563,382851455,Fashion New Style V-neck Retro Slim Crop Top Short Sleeve Lace T-shirt,700,229,249,67,No Brand,210,9,2578,4.33,1460,33,Mainland China
7/6/2021,3985462601,371422543,MOLLGE Black Shirt Men Korean Long Sleeve Shirt Trend Summer Thin Loose Solid Color Shirt Men Shirt Top,656,328,328,50,No Brand,130,7,3003,4.29,3983,16,Mainland China
7/6/2021,9221125178,322419439,Korean Tops (for checkout only),,13,13,0,No Brand,0,63,106,5,10,159,"Antipolo City, Rizal"
7/6/2021,4360443828,136746139,Plain Tops Korean Fashion Long Sleeve T-shirt For Men Top Sale Unisex,69,59,63,40,No Brand,1706,632,4606,4.68,11296,6015,"Pasay City, Metro Manila"
7/6/2021,9917297899,328100399,Top + pants suit T-shirt male shorts men casual handsome printing Korean style trendy terno men,499,295,295,41,No Brand,40,13,419,4.38,23924,47,Mainland China
7/6/2021,5342958629,283754579,Summer Korean Tshirt Men Fashion T Shirts Top for Men Loose Tshirt Mens Five Sleeve Top O-Neck Tshirt Weather Pattern Tshirt,332,209,209,37,No Brand,8227,1901,2489,4.39,23954,6035,Mainland China
7/6/2021,8460700194,345249237,Summer short sleeve shirt men's loose tooling half sleeve shirt men's Korean fashion handsome half sleeve top,521,291,291,44,No Brand,2,1,73,5,27972,1,Mainland China
7/6/2021,4552946319,156756973,【5 Color】Korean Fashion Weather Pattern Printed Short-sleeved T-shirt Unisex Simple and Versatile Loose Casual Tee Tops for Men Summer Trend Couple Round Neck Tshirts,284,199,199,30,No Brand,148,20,1093,4.9,24918,72,Mainland China
7/6/2021,6951016365,154035407,Korean Fashion Round Neck. NIKE  T-Shirt Unisex,399,64,64,84,No Brand,78,168,1259,4.81,4489,897,"Pasay City, Metro Manila"
7/6/2021,6554300013,283754579,Korean Version of the Summer New Round Neck Short-sleeved T-shirt Male Casual Couple Student Tide Printing Loose Wild Top,332,239,239,28,No Brand,9,1,12,4,11983,5,Mainland China
7/6/2021,7282250259,401150074,Summer Oversize Plus Size Tank Top For Men Korean Style Fashion Printed Muscle Fitness Sweat Vest,284,199,199,30,No Brand,8,10,346,4.4,20945,31,Mainland China
7/6/2021,5356526421,314266101,2020 New Summer Casual Fashion Tshirt Mens Short Sleeves Solid Colors Male Loose Round Neck Korean Style Tops Tee Tshirt for Men,306,215,215,30,No Brand,71,29,641,4.45,23890,72,Mainland China
7/6/2021,9666359632,453331613,✨Spot✨Summer Men Short SleeveTT-shirt Student Korean Style round Neck Navy-Striped Shirt Trend Stripes Half Sleeve T-shirt Fashion Brand Men's Clothing Top✨Immediate✨,323,193,227,40,No Brand,0,0,4,0,32106,0,Mainland China
7/6/2021,8937341772,147134021,Korean Buttondown short sleeves polo by Welford-top 19 20-1(1/2),,250,250,0,No Brand,0,1,14,5,35,1,"Quezon City, Metro Manila"
7/6/2021,4343328518,283754579,Korean Men Shirt Mens Tops Short Sleeve Shirt Casual Black Shirt Plain Shirt Five Sleeve Hooded Drop Shoulder Simple Thin Shirt,581,348,348,40,No Brand,99,16,349,4.69,5964,36,Mainland China
7/6/2021,4389748715,446875373,Smiley Print Top Loose Tshirt Men Oversize Casual Youth New Fashion Five Point Short Sleeve Korean High Street Comfortable T-shirt for Men,327,229,229,30,No Brand,1,0,21,0,14983,2,Mainland China
7/6/2021,8930469401,320297728,korean Loose Tide Men Shirt Button Down Top Black Shirt White Shirt For Men  Long Sleeve Shirt  Oversized  Shirt Collar Casual Men's Clothing Comfort Fashion Long Sleeve Top FKP14,310,248,248,20,No Brand,39,2,419,4.5,9987,6,Mainland China
7/6/2021,11213589639,93330925,HIGH QUALITY KOREAN TWEETY CROP TOP KOREAN CLASSY TOP COTTON BLUE KOREAN TOP,,105,105,0,No Brand,1,1,56,5,1,1,"Angat, Bulacan"
7/6/2021,6284640023,147134021,Korean Buttondown short sleeves polo by Welford-top 19 20-1(2/2),,250,250,0,No Brand,0,0,15,0,38,1,"Quezon City, Metro Manila"
7/6/2021,5052918581,263745732,Men Solid casual Shirts Long-sleeve Single-breasted Tops Unisex Korean Style Shirt for Men Leisure Oversize Shirt Male Breathable Thin Light Blouse Mens Clothing,614,369,369,40,No Brand,436,39,1306,4.9,3903,89,Mainland China
7/6/2021,11314817716,476644054,Dior Embroidered LOGO Men Top Korean Top Oversized Short Sleeve T-shirt High Quality Cotton,,1149,1149,0,No Brand,101,1,6,5,1999,1,"Bacoor, Cavite"
7/6/2021,3032167190,371422543,MOLLGE Korean Temperament Draping Green White Shirt Men's Shirt Long Sleeve Shirt Loose Top,716,358,358,50,No Brand,318,15,4458,4.87,15943,44,Mainland China
7/6/2021,8368843640,266644184,Cod Korean Short-sleeved T-shirt Summer New High-quality Fashion Tops Hong Kong Style Loose Wild Round Neck Tee Art Digital Printing for Men and Women 6 Colors M-5XL,598,299,299,50,No Brand,1,1,107,1,41956,2,Mainland China
7/6/2021,9626350194,403612075,Tie-dye short-sleeved t-shirt men and women summer couples Korean version of dye T-shirt tops,564,269,269,52,No Brand,67,3,204,3.33,11984,13,Mainland China
7/6/2021,8261754105,455548857,【One Piece】Oversized One Piece Luffy Anime Basic Print T Shirt Short Sleeve 2021 Funny Fashion Korean Harajuku Student Plus Size Clothes Summer Anime One Piece Luffy T Shirt Cotton High Quality Raglan Men T-shirt Casual Loose Fit Top Tees for Fans【M-3XL】,478,263,263,45,No Brand,4,0,329,0,34960,2,Mainland China
7/6/2021,4158778072,311167337,【2 Color】Long Sleeve Hong Kong Style Classic Top Japanese Trend Men's Korean Loose Couples Student Casual Shirt for Men,758,348,348,54,No Brand,123,19,514,4.74,7953,35,Mainland China
7/6/2021,6993148297,476644054,LOUIS VUITTON LV Letter Pattern Men Top Korean Top Oversized Short Sleeve T-shirt High QualityCotton,,1220,1220,0,No Brand,100,1,5,5,1599,1,"Bacoor, Cavite"
7/6/2021,9122398206,398300573,ATS #1612 NEW KOREAN UNISEX FASHION TOP TEES [ T-SHIRTS ] ROUNDNECK 100% GOOD QUALITY COTTON,350,109,109,69,No Brand,12,15,1828,4.57,19921,68,"Binondo, Metro Manila"
7/6/2021,11014821765,476644054,Fendi Shopping Bag Bear Men Top Korean Top Oversized Short Sleeve T-shirt High Quality Cotton,,1188,1188,0,No Brand,100,1,5,5,1599,1,"Bacoor, Cavite"
7/6/2021,8754014065,396715759,New men's mesh ice silk short-sleeved T-shirt thin quick-drying loose sports Korean trend casual top,229,149,149,35,No Brand,1,0,70,0,10499,1,Mainland China
7/6/2021,6016012659,219956431,Summer Short Sleeve T-shirt Men's Cotton Korean Loose T-shirt Round Neck Student Casual Top,,419,419,0,No Brand,1,2,14,4,7498,2,Mainland China
7/6/2021,3259550160,314266101,Korean Style Short sleeved Tshirt Printed T-shirt Trend Half-sleeved Tshirt Chic Summer Round Neck Top mens Clothes  Streetwear male Cool Black Loose Summer Sleeve Tops Tees for men,270,209,219,23,No Brand,2209,194,3279,4.55,19490,463,Mainland China
7/6/2021,11914816553,476644054,Dior Special Letter Logo Men Top Korean Top Oversized Short Sleeve T-shirt High Quality Cotton,,1106,1106,0,No Brand,100,1,6,5,1599,1,"Bacoor, Cavite"
7/6/2021,4735709631,265511974,Korean fashion weather embroidered top (unisex) crop,340,229,229,33,No Brand,101,2,22,5,4993,7,Mainland China
7/6/2021,9037349115,147134021,Korean Buttondown short sleeves polo by Welford-top 41 20-1(1/),,250,250,0,No Brand,1,2,25,5,31,3,"Quezon City, Metro Manila"
7/6/2021,4189134771,314266101,【Plus Size】M-4XL Men's Summer New Style Striped Short-sleeved Casual Loose Trend Male T-shirt All-match O Neck High Street Couple Tops Retro Korean Style Harajuku Tee for Men,478,239,249,50,No Brand,6,2,175,5,23970,3,Mainland China
7/6/2021,7842944431,86411248,Tops Korean Fashion Long Sleeve T-shirt For Men,,65,65,0,No Brand,81,687,1058,4.9,7360,2776,"Las Pinas City, Metro Manila"
7/6/2021,5137118707,254758936,trendy men's casual tshirt streamer fake two pieces oversize loose drop shoulder couple tops Korean t shirt for men,616,358,358,42,No Brand,88,23,739,4.96,1545,48,Mainland China
7/6/2021,6100090252,69635896,Korean latest fashion designs round neck cotton shirts unisex/summer tops/couple shirts,199,69,69,65,No Brand,17,24,116,4.38,124,49,"Pasay City, Metro Manila"
7/6/2021,6943189122,156756973,Korean Style Summer Tops Men Half Sleeve Oversized Tshirts,448,268,268,40,No Brand,91,17,68,4.53,7945,43,Mainland China
7/6/2021,10214827064,476644054,GUCCI North Side Co-branded Men Top Korean Top Oversized Short Sleeve T-shirt High Quality Cotton,,1195,1195,0,No Brand,100,1,18,5,3198,1,"Bacoor, Cavite"
7/6/2021,9900494211,86411248,Tops Korean fashion long sleeve t-shirt for mens,,65,65,0,No Brand,43,385,974,4.89,8635,1274,"Las Pinas City, Metro Manila"
7/6/2021,3162131349,302250255,【3 Colors 】M-2XL Plain Short-Sleeved Shirt Five-point Sleeve Tops Korean Men's Hooded Drop Shoulder Clothing Black Casual Simple Thin Bts Shirt Couple shirt unisex,498,346,356,31,No Brand,1929,344,3429,4.7,23833,794,Mainland China
7/6/2021,6665950787,75150237,Men's  long-sleeved sweater plus cashmere Korean trend top,380,248,248,35,No Brand,12,5,77,5,90,9,"Pasay City, Metro Manila"
7/6/2021,9609997220,302157781,New V-neck long-sleeved linen shirt men's stand-up collar cardigan Korean top,1047,524,524,50,No Brand,4,0,13,0,17498,2,Mainland China
7/6/2021,7877521730,371422543,MOLLGE Statement Pikachu Summer Short Sleeve T-shirt Men's Korean Fashion Top Tshirt For Men,496,248,248,50,No Brand,14,10,325,4.3,7969,29,Mainland China
7/6/2021,2008402459,35902344,[8 Colors] Top Quality Korean Style Stripe Polo for Men Premium Cotton Fits Plus Size,350,159,199,55,No Brand,1635,2287,2360,4.83,552,5604,"Pasay City, Metro Manila"
7/6/2021,3861674318,311167337,【3 Colors】Men's Long Sleeve T Shirt Solid Color Korean Style Trendy Tops Round Neck Tshirt Bottoming Casual Wild Long Sleeves,558,256,256,54,No Brand,43,17,1922,4.71,14883,72,Mainland China
7/6/2021,4018421216,139558229,Men's Plain Tops Korean Fashion Long Sleeve T-shirt For Men Top Sale Unisex,,99,99,0,No Brand,1660,2942,3945,4.43,227052,13981,"Tondo I / Ii, Metro Manila"
7/6/2021,3158046177,156756973,Korean Tops Round Neck Wild Trend Loose Summer Harajuku Short Sleeved Tshirt,332,198,198,40,No Brand,10,3,32,1.67,199791,9,Mainland China
7/6/2021,9021642718,371422543,Oversize Korean Men T Shirt Hip-hop Loose Short-sleeved Tshirt Men Top,496,248,248,50,No Brand,92,45,1162,4.67,6890,104,Mainland China
7/6/2021,9961181504,161746899,Korean Style Streetwear Summer Trend T-shirt Male Loose Letter Printing Short-sleeved New O-neck Casual Half-sleeved Five-point Sleeve Top for Men,298,209,249,30,No Brand,0,0,0,0,13985,1,Mainland China
7/6/2021,2064635306,62404318,LUCKY #T158 KOREAN FASHION TOPS TSHIRT FOR MEN,144,62,62,57,No Brand,31,142,486,4.89,197,359,"Navotas City, Metro Manila"
7/6/2021,4739572626,171344353,Men’s Round Neck Bestseller Tops T-shirt Men’s printed graphic tee Mens t shirt Korean Wave sale,,106,106,0,No Brand,17,39,26,4.46,164834,163,"Tondo I / Ii, Metro Manila"
7/6/2021,5547205624,283754579,6Colors 2020 Summer Korean Tshirt casual short-sleeved Men Oversized t Shirts Fashion Top for Men Loose five-point sleeve Tshirt Mens plain simple Top Round Neck letter Pattern Tshirt,332,239,239,28,No Brand,265,99,283,4.52,29950,276,Mainland China
7/6/2021,2331779696,35902344,Top Quality Korean Style Printed Polo for Men Premium Cotton Fits Plus Size,280,240,240,14,No Brand,367,485,780,4.85,133,997,"Pasay City, Metro Manila"
7/6/2021,6216243499,216736857,[5 Colors] Top Quality Men's Plain Short Sleeve Casual Polo Premium Tela Office Wear Korean Fashion,590,260,260,56,No Brand,38,45,523,4.62,1193,90,"Pasay City, Metro Manila"
7/6/2021,7156737119,128494608,NEW TOPS KOREAN FASHION T-SHIRT FOR MEN,199,68,68,66,No Brand,1,18,33,5,9889,51,"Pasay City, Metro Manila"
7/6/2021,9627903603,202193803,Long-sleeved shirt men's loose shoulder ice silk casual shirt clothes Korean style top,700,359,359,49,No Brand,569,55,9180,4.44,19844,132,Mainland China
7/6/2021,2889895717,64151604,Top Quality Men's Polo Korean Fashion C.O.D,,175,175,0,No Brand,50,18,592,5,93,30,"Pasay City, Metro Manila"
7/6/2021,3747020350,283754579,Tie-dye Short Sleeves Korean Tops Loose Fashion Trendy Men's Shirts Summer Casual Couple Shirts Five-point Sleeves for Men Breathable Half Sleeve round neck t Shirt,432,259,259,40,No Brand,37,6,44,3.83,7981,11,Mainland China
7/6/2021,3778371908,51801232,SIMPLE ACTIVE 2021 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,4,37,160,4.65,897,104,"Valenzuela City, Metro Manila"
7/6/2021,4557681891,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,16,158,220,4.88,1876,395,"Valenzuela City, Metro Manila"
7/6/2021,9560919803,405162349,2021 New Short Sleeve T-shirt Men Korean Fashion Summer Tops Fashion Tshirt For Men Clothing Men S T Shirt,558,269,269,52,No Brand,19,2,852,5,14985,6,Mainland China
7/6/2021,6766280893,331265826,(Limited Time Special & COD)New Korean-Style Versatile Slim-Fit Puff Sleeve off-Shoulder off-Shoulder Clavicle Pleated Short Sweater Top,150,149,212,1,No Brand,26,7,200,5,7484,16,Mainland China
7/6/2021,6285046010,202193803,2021 new shirt men's short-sleeved loose Korean shirt trend summer drop shoulder solid color shirt top,700,359,359,49,No Brand,167,19,4710,4.63,11941,45,Mainland China
7/6/2021,7157680574,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,12,84,92,4.92,1304,238,"Valenzuela City, Metro Manila"
7/6/2021,5757085589,277380946,【S-5XL】Summer Picture Printed Couple Short Sleeve T-shirt Mens Plus Size Casual 2/4 Sleeve Tshirts Korean Tops For Men Fashion Oversized Tees Loose Breathable Male Clothing,313,249,249,20,No Brand,126,32,398,4.47,31892,71,Mainland China
7/6/2021,9637189690,314266101,【Plus Size】M-5XL New Short-sleeved Men's Reflective Daisy Printing Loose Casual Half-sleeved Couple Summer Five-point Sleeve Top O Neck Harajuku Male Tee Korean Style Tops for Men,284,199,229,30,No Brand,17,4,309,4.75,69916,10,Mainland China
7/6/2021,8427875145,403612075,Gradient tie-dye T-shirt unisex clothes trend Korean retro tie-dye short-sleeved round neck T-shirt top,587,289,289,51,No Brand,7,2,210,5,3994,4,Mainland China
7/6/2021,11210797035,202193803,Korean Version Of Fake Two-piece Short-sleeved T-shirt Men's Summer Trend Casual Wild Round Neck Five-point Sleeve Top Ins Youth Popular Men's Loose Plus Size Student T-shirt Men,609,289,289,53,No Brand,2,1,143,3,41998,2,Mainland China
7/6/2021,4946743942,156756973,4 Color Ins Korean Style Printed T Shirt Men Youth Popular Student Art Small Fresh Couple T Shirt All Match Simple Loose Round Neck Short Sleeve Tops,399,239,239,40,No Brand,7,1,19,5,23971,4,Mainland China
7/6/2021,1005173044,35369989,ICM #T078 Men's T- shirt tops/bestseller Dark In The Glow Korean Fashion cotton,144,62,62,57,No Brand,2171,2884,9938,4.5,17390,13871,"Navotas City, Metro Manila"
7/6/2021,7157682905,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,22,132,130,4.82,277,305,"Valenzuela City, Metro Manila"
7/6/2021,4889203713,302250255,【2 Colors】S-5XL Cotton Half-sleeved Men's T-shirt Letter Graffiti Printing Korean Fashion Clothes Summer Loose Half Sleeve Lovers Oversized Top,418,238,238,43,No Brand,9,3,448,5,15972,11,Mainland China
7/6/2021,9311101981,302157781,Men's cotton and linen short-sleeved shirt Chinese style solid color T-shirt Korean retro top,1136,639,639,44,No Brand,14,1,279,4,17961,7,Mainland China
7/6/2021,5076274208,341569925,Men Retra Harajuku T Shirt 2020 Summer Mens Orange Korean Fashions Funny Top Tshirts Couple Japanese Streetwear Clothing Men's Tops Blouse,,339,339,0,No Brand,2,1,29,1,15420,2,Mainland China
7/6/2021,9737977507,372895129,Summer Hip Hop Solid Color Lovers Short Sleeve T-shirt Short Sleeve T-shirt White Men's and Women's T-shirt Pure Black Half Sleeve Korean Clothing Top,499,248,248,50,No Brand,14,4,251,5,47947,5,Mainland China
7/6/2021,9356937516,412764444,Korean bale Ukay Ukay,,690,690,0,No Brand,0,5,165,5,974,25,"Quezon City, Metro Manila"
7/6/2021,5857680198,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,19,182,238,4.91,312,446,"Valenzuela City, Metro Manila"
7/6/2021,10401322717,372895129,Men's Short Sleeve Shirt Fashion Brand Pure Color Popular Korean Casual Slim Fit Men's Collar Lazy Fashion Short Sleeve Top Drop Feeling Thin Shirt,699,350,350,50,No Brand,2,2,85,5,14982,3,Mainland China
7/6/2021,7478061986,315439847,COD 2021 New Printed T Shirt Men Short Sleeve Fashion Brand Loose Summer Korean Top Tshirt,516,258,258,50,No Brand,97,45,1657,4.56,9855,127,Mainland China
7/6/2021,6902775528,35369989,ICM #W001 Graphic Print Korean Casual Top T-Shirt for Men Clothing Wear,126,62,62,51,No Brand,6,12,70,4.83,1552,44,"Navotas City, Metro Manila"
7/6/2021,10407734536,405162349,COD Summer Hip Hop Short Sleeve T-shirt Men S T Shirt Round Neck Loose Casual Korean Fashion Top Tshirt For Men ,538,269,269,50,No Brand,19,3,2083,3.67,11982,10,Mainland China
7/6/2021,3481573112,86411248,TOP KOREAN MENS FASHION TSHIRT FIT TO ( S-XL ),130,65,65,50,No Brand,20,132,775,4.78,3108,439,"Las Pinas City, Metro Manila"
7/6/2021,8407415089,315439968,Short-sleeved T-shirt men's summer trend T-shirt Korean loose five-point sleeve top clothes,540,268,540,50,No Brand,1,1,27,5,23997,3,Mainland China
7/6/2021,6983164737,156756973,Tie-dye t shirt casual tops Korean round neck loose short-sleeved T-shirt smiley print graphic T-shirt for men and men,481,289,289,40,No Brand,5,3,122,5,7985,5,Mainland China
7/6/2021,6534729406,262503614,Korean Harajuku Oversize Tee t-shirts letter printed Casual Tops  Smiley Couple Tee,380,239,239,37,No Brand,18,3,14,5,8984,6,Mainland China
7/6/2021,4357682868,47114599,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199,74,74,63,No Brand,11,84,87,4.89,644,186,"Valenzuela City, Metro Manila"
